TradingDay,index_code,prev_close,open_price,high_price,low_price,close_price,turnover_volume,turnover_value,negotiable_mv,change_pct,index_return,net_buy_value,buy_value_xl,sell_value_xl,buy_value_l,sell_value_l,buy_value_m,sell_value_m,buy_value_s,sell_value_s,free_float_mktval
2022-01-05,000985,5958.7424,5949.0112,5949.7908,5843.8775,5868.5773,95486482319.0,1232904963904.0,42640921380000.0,-1.51315653,-0.0151315653,-37276206658.05,225641697035.6,228559661635.82,168062993646.14,185358801805.98,160408204378.34,175814624165.41,42911625299.38,44567639410.3,37407459251467.4
2022-01-06,000985,5868.5773,5837.8048,5868.5682,5801.1531,5855.5322,83887034430.0,1075458416258.0,42546433150000.0,-0.22228727,-0.0022228727,32277635590.97,199266608681.07,178700320588.29,157026803387.57,150555165885.52,154813335768.85,150392739329.28,42703029501.14,41883915944.57,37338264214399.04
2022-01-07,000985,5855.5322,5860.0351,5878.7756,5808.1836,5811.6127,94375751799.0,1142884221508.0,42227099400000.0,-0.75005138,-0.007500513800000001,-29212603241.16,210140093212.24,194959382056.7,155619100626.07,172092713912.98,150048168177.74,172587154063.65,40965771980.67,46346487204.55,37048410465746.08
2022-01-10,000985,5811.6127,5798.8097,5841.2668,5764.1583,5839.6362,77709805506.0,996435155854.0,42426588420000.0,0.48219834,0.0048219834,40541678397.46,182926301104.04,157299455570.12,146360887347.78,139701454132.88,146822951167.51,141268078794.63,42340167764.95,39639640489.19,37225847828314.84
2022-01-11,000985,5839.6362,5837.2084,5852.9034,5778.3583,5787.4922,79031015774.0,1000389715642.0,42047747930000.0,-0.89293234,-0.0089293234,-14945503511.35,162095400986.49,159454145274.35,140481786351.84,148623688674.28,140827134077.1,149581915970.02,40999887105.98,41689962114.11,36882691632976.46
2022-01-12,000985,5787.4922,5812.0979,5859.0042,5805.585,5857.3065,76914037928.0,1004528010403.0,42551206160000.0,1.20629623,0.0120629623,53643066641.39,196511189041.36,159297238356.39,148042737830.52,138080912015.03,143300104252.65,138641697310.23,41191855513.58,39382972315.07,37352504382841.46
2022-01-13,000985,5857.3065,5863.9978,5863.9978,5768.851,5768.851,82341215229.0,1035095101084.0,41909787910000.0,-1.51017366,-0.0151017366,-36702543999.36,177481543431.79,189732719754.16,140852411391.11,153895002319.17,140477929766.53,150915202895.98,40328295958.75,41299799578.23,36792075062578.87
2022-01-14,000985,5768.851,5743.459,5783.9605,5729.4518,5746.2261,84001863959.0,1043770943498.0,41745240840000.0,-0.39219075,-0.003921907499999999,21239086165.88,188939915515.91,160253091181.55,152381807701.39,151493372921.46,148457076242.81,155605165134.2,42683641057.67,43871725114.69,36672663118067.24
2022-01-17,000985,5746.2261,5751.1105,5819.2241,5751.1105,5814.1059,77840471851.0,1058771599961.0,42238999710000.0,1.18129358,0.0118129358,55876634296.02,202153078853.23,164325849659.5,159078605847.97,149357273443.43,153361814218.52,147859427422.42,42683129369.06,39857443467.41,37136537760739.01
2022-01-18,000985,5814.1059,5815.196,5846.6422,5790.1218,5823.329,88544068542.0,1133509085661.0,42306887200000.0,0.15863316,0.0015863316,-5852347494.12,213590681040.99,188038930479.45,159214313273.77,167419658934.85,149596465656.73,167073650531.3,41391400942.38,47112968462.39,37189889307998.27
2022-01-19,000985,5823.329,5814.0709,5830.4045,5752.1262,5784.1156,77787162301.0,1009034160276.0,42023120090000.0,-0.67338459,-0.0067338458999999995,2598060585.84,179044100881.51,171590308349.62,139689585033.12,145295509680.47,143514819483.25,145878526270.69,43539408161.6,40425508672.86,36930865405454.67
2022-01-20,000985,5784.1156,5782.5135,5811.0423,5743.3363,5756.5159,85180312417.0,1064629268475.0,41823121090000.0,-0.4771637,-0.0047716370000000004,-15457574952.96,195842008851.15,167168751402.94,143041475523.01,158096782992.52,140707811469.82,163797334009.31,41567339254.53,47553341646.7,36741300229938.23
2022-01-21,000985,5756.5159,5739.6558,5747.8295,5683.3556,5695.0172,72678947560.0,932056249269.0,41376477880000.0,-1.06833197,-0.0106833197,-5984497004.21,160980013711.3,160661856451.23,128019014746.66,134113884654.81,130379380736.89,134508696680.3,41773304986.05,37851773398.77,36352246020556.06
2022-01-24,000985,5695.0172,5664.6296,5722.1764,5658.3611,5704.3887,62132835405.0,820900334247.0,41443910320000.0,0.16455613,0.0016455613,29008043191.89,142603532048.13,120109523325.35,118404551837.13,113728288781.08,121183187487.8,121011401422.03,38048851951.28,36382866603.99,36442889160998.85
2022-01-25,000985,5704.3887,5679.3794,5702.4088,5531.8751,5531.8751,73418167397.0,887848989138.0,40191131420000.0,-3.02422589,-0.0302422589,-69321039845.35,125905187652.11,145343830450.51,115957041086.85,140351188664.57,127001540305.21,149626608871.14,40370280492.36,43233461395.66,35341260009503.84
2022-01-26,000985,5531.8751,5550.5239,5586.7478,5496.6888,5568.443,58744522350.0,746570898439.0,40456925680000.0,0.66103987,0.0066103987,18499421701.57,121215770995.55,103135037691.56,105203379053.21,104196594154.34,117376531011.55,118032822994.08,38707944047.66,38639748566.42,35573003126024.33
2022-01-27,000985,5568.443,5566.4717,5566.4899,5431.0308,5433.2418,61417387504.0,772478549787.0,39492627500000.0,-2.4279893,-0.024279893,-64044716390.14,108672169218.9,125786168203.85,98920890278.51,117982273445.79,110207068829.79,131734990701.41,36393762127.33,42735174493.62,34686233780307.67
2022-01-28,000985,5433.2418,5465.5416,5487.5365,5369.5423,5405.9071,61031023367.0,772308505139.0,39294298650000.0,-0.50310111,-0.0050310111,4562108940.76,118712227347.97,118741533458.18,106186234112.13,106349494854.13,123222342472.39,119488045303.27,40283002509.61,39262623885.76,34551125337054.46
2022-02-07,000985,5405.9071,5487.3069,5510.308,5467.4316,5484.4397,65681705919.0,781583743690.0,39871175980000.0,1.45271827,0.0145271827,10484770806.92,133078840449.5,117695376677.57,106061046206.84,105628161647.13,118245202980.68,121422222154.2,38603779082.76,40758337433.96,35065063850248.91
2022-02-08,000985,5484.4397,5479.0628,5490.4795,5384.3705,5490.4795,72261664032.0,834687653679.0,39915084990000.0,0.11012611,0.0011012611,35421248305.55,143422407010.98,125719627705.32,119248534376.81,112584129000.12,130928737001.01,123152938452.19,41429974138.14,38151709063.76,35090132719754.95
2022-02-09,000985,5490.4795,5489.7971,5565.8844,5478.0242,5560.6858,73986278751.0,883653606730.0,40428767000000.0,1.2786916,0.012786915999999999,55288269672.72,162522259222.12,122708458158.2,132614554041.23,121795503657.8,135058532775.15,130707077467.87,39237467634.64,38933504716.55,35553065058366.34
2022-02-10,000985,5560.6858,5563.5507,5563.5507,5507.6646,5544.2881,72271673639.0,882804216579.0,40309711870000.0,-0.29488629,-0.0029488629,-5270789989.16,160574056172.95,147599000005.73,119516002653.23,125538658796.31,121685738460.96,130940234551.69,36972342487.88,39941036410.45,35446436304798.6
2022-02-11,000985,5544.2881,5519.0219,5547.8098,5464.7678,5471.5688,75623588476.0,938604932363.0,39784013230000.0,-1.31160753,-0.0131160753,-27720779073.45,169652770045.52,160916100307.01,123545275250.9,139515884726.31,124384129858.7,141627316014.52,37829221379.98,41072874560.71,34976863430225.17
2022-02-14,000985,5471.5688,5444.0637,5484.9599,5407.8613,5432.6382,67037939340.0,820906581814.0,39488324820000.0,-0.71150709,-0.0071150709,4389944966.06,142290901598.65,137277966647.43,110379840498.99,111418798014.56,120536848800.25,121577194700.07,39404603938.64,37948290508.41,34737336378456.42
2022-02-15,000985,5432.6382,5437.4245,5492.1733,5430.2769,5490.8886,61421944166.0,786448872890.0,39911730010000.0,1.07223043,0.0107223043,23538340916.85,140251722170.86,115683120382.59,111365120592.26,107639539517.52,116068374078.9,119628661326.52,37276463374.34,38472018072.88,35169319931861.44
2022-02-16,000985,5490.8886,5514.1017,5536.6527,5504.5162,5522.1106,61639839594.0,758570506084.0,40138674580000.0,0.5686147,0.005686147,18271136407.82,130991962599.58,113455380157.34,104481324139.35,103850511645.02,114811140760.66,115496590453.09,38112644935.79,37323453772.11,35368306934617.45
2022-02-17,000985,5522.1106,5517.3466,5560.5697,5503.8275,5532.4855,68550783814.0,852427006436.0,40212824340000.0,0.18787925,0.0018787925,18331564199.16,158561274524.25,128158408389.1,117447195609.06,119189302097.63,121276734919.46,129596732856.78,38048199300.89,40057396810.99,35446101513894.5
2022-02-18,000985,5532.4855,5501.87,5564.3812,5494.2157,5564.3812,64613338393.0,760340312818.0,40444658480000.0,0.57651665,0.005765166499999999,37591000794.3,137489301715.1,110434020903.09,106258552571.93,99976040357.87,116578095621.04,113574916776.99,38603905198.73,37353876274.55,35648963123851.43
2022-02-21,000985,5564.3812,5564.9216,5583.6348,5547.2417,5582.1346,70969998817.0,850383846664.0,40571613210000.0,0.31905435,0.0031905435,28958945028.08,147079867324.9,129748852074.32,120862176097.34,114551277821.91,130533703566.8,127044072221.81,41149839332.61,39322439175.53,35791795270958.03
2022-02-22,000985,5582.1346,5549.0482,5549.0482,5489.0608,5518.6348,74276217500.0,922885433051.0,40109695310000.0,-1.13755408,-0.011375540799999998,-20908180029.63,162495875093.11,163927019690.9,123425467388.6,131818757649.62,126255816081.84,135968388797.83,38776723468.67,40147895923.5,35397232677910.93
2022-02-23,000985,5518.6348,5526.4236,5602.8833,5526.4236,5601.3209,74185810325.0,984950878208.0,40710715340000.0,1.49830715,0.0149830715,65414492192.48,200199087801.73,153130010529.4,144172508703.19,131609293096.88,140144431214.9,135231745918.68,40628144097.74,39758630080.12,35946017055217.07
2022-02-24,000985,5601.3209,5570.0058,5602.6332,5422.1039,5483.3493,106251880403.0,1294536290250.0,39853855990000.0,-2.10613893,-0.0210613893,-49521728101.67,225421831814.27,244350265070.96,180169741466.72,198316921190.3,171032993889.4,184216768842.62,45847198017.89,45109538186.07,35176409607779.82
2022-02-25,000985,5483.3493,5524.3468,5585.5689,5522.6451,5536.7465,77536262668.0,966967207445.0,40242515020000.0,0.97380628,0.0097380628,22899094788.41,184984343775.49,158526423777.52,136138182958.39,134780233018.4,134074586475.77,138253269683.43,39702902092.46,40440994034.35,35526083209933.17
2022-02-28,000985,5536.7465,5534.0108,5554.6762,5482.7263,5554.6762,70743845219.0,895307328097.0,40372970140000.0,0.32383097,0.0032383097,15261102213.6,166619758985.11,144973931977.03,125045413345.26,126174187274.22,125326000313.35,129663811159.59,38256747830.33,39174887849.61,35652094828074.32
2022-03-01,000985,5554.6762,5569.8676,5590.4407,5549.5951,5588.5827,68564496208.0,914376153354.0,40619330830000.0,0.61041362,0.0061041362,7018888164.05,169855450752.07,157665455991.87,124794645748.61,125853261051.48,127015545510.94,130548999366.2,39002406130.3,39581443568.32,35865168708187.63
2022-03-02,000985,5588.5827,5562.6135,5568.548,5533.5382,5564.6021,69272029558.0,847790959012.0,40445032860000.0,-0.42909985,-0.0042909985000000005,11809409958.99,145136290690.45,135385963229.8,119678083060.78,117553660747.34,125411359538.65,125617358526.93,38859641740.12,38718982566.94,35707306881890.63
2022-03-03,000985,5564.6021,5584.6471,5589.5883,5523.1478,5532.5323,82142124950.0,950926103434.0,40212632070000.0,-0.57631794,-0.0057631794,-15438542277.64,166935316860.02,158846944402.71,130556248521.04,139613280272.59,132031859591.98,143560251310.28,38196787832.06,41138279097.16,35487547822246.29
2022-03-04,000985,5532.5323,5494.4759,5526.9862,5447.3783,5464.8654,79809716758.0,944604322852.0,39721326950000.0,-1.22307284,-0.0122307284,-29216055923.93,155898151259.84,160536646963.97,129456345340.86,139370073438.35,132381636635.96,144573355250.15,39921618627.31,42393732135.43,35060498560779.03
2022-03-07,000985,5464.8654,5439.3028,5439.3028,5301.8992,5323.1469,78153342840.0,964736674577.0,38690157490000.0,-2.59326607,-0.0259326607,-49914095387.49,159655356788.76,176969853447.34,128128923213.71,143473650183.6,129933073024.12,144872576646.92,39603766602.34,41919134738.56,34167510045590.98
2022-03-08,000985,5323.1469,5327.0833,5345.5287,5167.4304,5184.9606,85357875886.0,1043308545578.0,37685386620000.0,-2.59595128,-0.0259595128,-63955048836.95,173458294322.95,187899835127.72,137741478582.85,160019939158.62,138096255807.9,160710776366.79,40316964237.72,44937491135.24,33280031318118.82
2022-03-09,000985,5184.9606,5199.5778,5225.9967,4929.4783,5128.0127,93544749772.0,1093455244562.0,37272353390000.0,-1.0983285,-0.010983285,-15339445394.63,181439812301.33,173239963936.19,155541785487.7,163479818901.13,157429648392.47,170258595446.68,44598758140.86,47371071432.99,32932563044468.77
2022-03-10,000985,5128.0127,5239.9505,5269.5619,5212.7469,5220.4951,79403080193.0,1013657581466.0,37946207590000.0,1.80347447,0.0180347447,15871854612.33,196119877429.76,174581596414.24,139477242240.0,137447382772.34,137908108108.99,143500860505.97,41185858464.52,43289391938.39,33549321946460.63
2022-03-11,000985,5220.4951,5150.4247,5256.9463,5089.8437,5248.107,78870220312.0,988148961642.0,38146914360000.0,0.52891344,0.005289134399999999,39490651213.08,180320099927.14,156669554594.13,143092183390.56,135109550957.06,145629592445.5,140417560068.29,44720187637.04,42074746567.68,33733926471462.17
2022-03-14,000985,5248.107,5192.7674,5228.6602,5098.4115,5098.4115,71283412744.0,910838561439.0,37071565430000.0,-2.85237134,-0.028523713399999998,-45811907306.71,150897608771.12,158260829606.48,118188852999.95,132711833114.46,123640980497.53,142252549036.01,39736172301.63,45050310119.99,32772643000658.75
2022-03-15,000985,5098.4115,5048.0218,5082.175,4854.0463,4854.0465,91100465810.0,1063394201386.0,35313138570000.0,-4.79296346,-0.0479296346,-494952013306.62,104467729132.73,249318974750.02,77917145247.69,221688476376.75,78613591075.15,235977732603.01,23126691575.5,72091986607.91,31214793618212.51
2022-03-16,000985,4854.0465,4937.2964,5053.2882,4781.1781,5040.985,90332030284.0,1126064525963.0,36673114190000.0,3.8511889,0.038511889,-433405120805.3,138668644424.83,258894451454.41,92041103796.12,222483894920.08,90178021922.51,229694847219.79,25405705116.71,68625402471.19,32412908104441.86
2022-03-17,000985,5040.985,5120.1915,5216.4266,5114.874,5135.6334,90574130583.0,1203928191690.0,37361145680000.0,1.8775775,0.018775774999999998,25959815109.36,249002139702.04,223927308730.23,167447557688.52,163752178680.12,154683930188.72,156700212538.97,43762118801.1,44556231321.7,33030433005983.99
2022-03-18,000985,5135.6334,5114.1889,5192.5105,5100.3723,5179.1397,78055835501.0,932359406409.0,37676801720000.0,0.84714575,0.0084714575,-365915769136.97,113734145926.45,222481614258.18,73829967477.27,176178719763.99,73207451723.07,189315527231.69,22423031714.75,61134504724.65,33311493411326.62
2022-03-21,000985,5179.1397,5191.7777,5224.9003,5146.6306,5200.595,78531787935.0,952940194847.0,37833761640000.0,0.41426378,0.0041426378000000005,9576906933.7,170257482629.03,153785404034.86,131398207541.84,131575855191.24,137238364339.98,142165820439.45,42328308380.58,44118376292.18,33463609658931.19
2022-03-22,000985,5200.595,5191.4254,5227.5443,5165.1391,5191.6661,78141196053.0,900648889145.0,37768804860000.0,-0.17168997,-0.0017168997,-2730508965.27,158355686773.1,146904061349.87,122591294259.86,126844150287.74,127655680589.13,134872904062.52,40320274383.68,43032329270.91,33399983757458.51
2022-03-23,000985,5191.6661,5204.6198,5231.1026,5180.453,5216.8666,75987435547.0,885577023435.0,37952101440000.0,0.48540294,0.0048540294,-359707979392.37,97300068261.77,193901242740.0,72088895054.22,176070988688.55,72215905782.39,191707648020.08,21303362812.63,60936331854.75,33571813937760.39
2022-03-24,000985,5216.8666,5187.785,5206.134,5140.4737,5174.9143,73038214112.0,861026896497.0,37646805090000.0,-0.80416662,-0.0080416662,-11588787449.4,149408532073.59,135432292971.65,116290263995.43,124616267164.62,120720632370.03,134182556032.67,38272149376.43,42049249095.94,33304688831362.46
2022-03-25,000985,5174.9143,5174.8643,5189.1831,5103.0661,5103.0681,73922208814.0,862790482172.0,37125169740000.0,-1.38835536,-0.013883553600000001,-16554072837.71,140880051093.13,138958838142.41,112737335770.27,121518763758.58,122017287774.61,130897684964.64,40131454787.82,40944915397.91,32836065374846.06
2022-03-28,000985,5103.0681,5059.5652,5114.2076,5010.789,5078.4427,73130533621.0,818078276393.0,36946476880000.0,-0.48256068,-0.0048256068,13159330108.4,137660381231.41,123370653297.9,113454218319.4,110937296028.79,123448287572.2,126260825844.57,41040531634.6,41875313477.95,32673170181713.04
2022-03-29,000985,5078.4427,5087.0308,5107.9609,5038.3296,5053.1124,70583495522.0,812124682481.0,36762195440000.0,-0.49878086,-0.0049878086,-7156117801.01,135440194244.3,120153852575.09,109354586287.67,115739716649.53,118413593339.4,130746298939.33,39257642280.29,42982265788.72,32509375098685.09
2022-03-30,000985,5053.1124,5078.3065,5174.746,5073.2426,5174.746,77677176423.0,907633607004.0,37647423220000.0,2.4071026,0.024071026,75835558230.64,186578803465.77,130520838215.86,129665104462.34,117433300670.4,133555007251.36,128013185597.28,41907105735.99,39903138201.28,33293587689753.94
2022-03-31,000985,5174.746,5156.3426,5168.5384,5125.3948,5134.6166,85280619846.0,954389355596.0,37356369100000.0,-0.77548541,-0.007754854100000001,1403670824.06,168721811897.35,159297793398.51,129462859739.31,132945676175.07,136811041456.48,141891756234.98,42891739288.36,42348555748.88,33019189268070.83
2022-04-01,000985,5134.6166,5104.1627,5184.5284,5089.9924,5170.979,80998086999.0,888417969089.0,37619838040000.0,0.70818141,0.0070818141,30795977049.51,165815070104.13,128818034760.52,122145681027.59,120372911439.83,130086616315.22,135721144028.84,41538014534.99,43877314703.23,33233454824545.24
2022-04-06,000985,5170.979,5158.3998,5173.2885,5129.4208,5167.5543,87639767513.0,920518978595.0,37594803890000.0,-0.06622924,-0.0006622923999999999,18592411648.9,155403665318.36,147142336540.0,128152090828.8,125902186602.53,140683893280.79,135922221303.86,45299688014.44,41980181347.1,33204840355495.03
2022-04-07,000985,5167.5543,5140.5931,5174.3218,5076.5206,5076.5206,84275462848.0,872078479427.0,36932678570000.0,-1.76163993,-0.017616399300000002,-50269544336.78,133991779472.78,134231389000.82,113540865744.97,130438918487.2,123654578373.44,148041247381.01,39701939080.2,48447152139.14,32606414018060.77
2022-04-08,000985,5076.5206,5080.6032,5092.9227,5010.5655,5077.997,83562704822.0,874475471498.0,36943419430000.0,0.02908291,0.0002908291,15550229342.08,148450240219.4,121016578455.63,122788668705.43,124420366801.53,132034972135.62,139766536384.77,41728786494.99,44248956571.43,32604321758252.22
2022-04-11,000985,5077.997,5050.7255,5050.7255,4897.3899,4916.1682,84683065128.0,917417145454.0,35766084820000.0,-3.18686285,-0.031868628499999996,-43303515415.98,139570324213.82,151802953803.07,121062311093.46,134530988480.1,132953617873.34,147406461851.66,43455384584.2,46604749045.97,31561368873599.12
2022-04-12,000985,4916.1682,4913.115,5001.971,4877.7484,5001.971,82877447488.0,871168145267.0,36395522090000.0,1.74531864,0.0174531864,71329676476.11,155467616561.03,111382743298.65,128340575483.2,116419792151.71,141005101254.16,131017544215.75,46424893940.9,41088431097.07,32112179144452.79
2022-04-13,000985,5001.971,4973.6096,5001.7208,4933.0214,4933.0215,78836675398.0,825922674708.0,35897427000000.0,-1.37844662,-0.013784466200000001,-9959832415.5,145252622351.64,134028064856.74,111280602435.39,119770922955.16,115261474910.94,125683399058.94,36171607878.15,38443753120.78,31656618926349.45
2022-04-14,000985,4933.0215,4963.6035,5019.946,4949.7375,4993.4482,73967587086.0,823372726090.0,36337884310000.0,1.22494297,0.012249429700000002,42758778752.83,148737062254.66,113281746318.31,118597925421.35,110428587967.08,125385289560.16,125779680813.17,40326053104.1,40797536488.88,32048619917066.4
2022-04-15,000985,4993.4482,4962.5122,4992.1865,4932.3055,4957.7195,80508531715.0,861821367368.0,36076869960000.0,-0.71551158,-0.0071551158,-14361308786.66,137363167450.06,132474822257.29,117408639469.18,123710326118.95,127952447439.99,138047310332.01,40988208299.76,43841312737.4,31839240588255.27
2022-04-18,000985,4957.7195,4918.6557,4966.2562,4880.2607,4957.229,67461367393.0,735716098126.0,36073300660000.0,-0.00989366,-9.89366e-05,19873552687.83,110604553930.03,101863502041.97,103808121140.01,98721354981.12,121315281236.72,117428107016.81,42055773770.26,39897213349.29,31869617355279.73
2022-04-19,000985,4957.229,4952.6093,4983.9259,4919.2059,4947.5472,65961700246.0,733901562837.0,36002734250000.0,-0.19530669,-0.0019530669000000001,16344131626.48,114459523981.92,99875055406.62,102453592396.86,100848795449.06,117179353505.05,118471064208.81,41013714410.96,39567137603.82,31802999501693.89
2022-04-20,000985,4947.5472,4943.367,4947.7824,4852.2869,4867.2415,71995178821.0,771545812134.0,35418394190000.0,-1.62314167,-0.0162314167,-31449562300.94,107500301523.57,116665446804.18,101384384005.5,109742356577.03,120036539482.21,130841675572.93,41115852160.0,44237160518.08,31291442216599.32
2022-04-21,000985,4867.2415,4843.0862,4876.5629,4714.1942,4731.3344,76820126269.0,793183255002.0,34429859390000.0,-2.79228183,-0.0279228183,-49732808511.28,104745052515.91,107422789579.79,101861978348.89,117287242933.49,122597649997.47,146033078332.3,42507372090.45,50701750618.42,30392521038763.59
2022-04-22,000985,4731.3344,4698.6615,4757.8938,4661.5662,4718.911,66673827080.0,693211284211.0,34336801520000.0,-0.26257709,-0.0026257709000000002,6209010364.4,95103554637.58,80649081319.72,94233115432.36,95317141285.15,117853899365.86,123192280313.12,42513335983.45,44336392136.86,30313679909372.55
2022-04-25,000985,4718.911,4630.7786,4638.2154,4432.8916,4432.8927,84048952575.0,833773616139.0,32255997640000.0,-6.06110817,-0.0606110817,-46260555917.5,109687984443.65,122292075401.95,107513726857.5,120623511741.46,130215003684.35,147569054502.21,46322451828.35,49515081085.73,28473258601832.09
2022-04-26,000985,4432.8927,4436.7904,4486.2821,4339.9321,4351.27,79103670587.0,784145885199.0,31662069410000.0,-1.84129654,-0.018412965400000002,2102773411.37,108155768659.57,97006487763.37,108693617633.19,111294925230.24,130531654171.47,136111222603.45,45727932078.98,46593563534.78,27950544611152.69
2022-04-27,000985,4351.27,4308.2675,4504.0468,4302.0357,4503.9459,84806691185.0,859917786640.0,32773022390000.0,3.50876641,0.0350876641,70970958550.25,145260576088.77,112563250434.77,126210894455.17,108099781934.93,145526246413.23,129964693668.9,48428126219.07,43827158587.39,28942899618021.29
2022-04-28,000985,4503.9459,4481.137,4542.0954,4443.8717,4501.3632,73880618484.0,785218968058.0,32754590480000.0,-0.05734305,-0.0005734304999999999,-6496321482.71,124986660291.4,114262902407.79,102905381355.7,109314418657.75,119547602080.37,128600271626.17,41895267029.95,43653639548.42,28913318477002.98
2022-04-29,000985,4501.3632,4527.3503,4652.1774,4507.0978,4647.0227,83823500278.0,905117240425.0,33826144730000.0,3.23589752,0.0323589752,72513592919.19,156369920806.75,120208340258.11,121646679880.09,104282384728.9,130220347509.0,115199055218.57,41739816109.3,37773391180.37,29859272769675.87
2022-05-05,000985,4647.0227,4630.0437,4710.2137,4625.2547,4676.8468,75462160787.0,846603395678.0,34043144220000.0,0.64178942,0.0064178942000000004,17933929740.51,141274877994.25,131278559893.46,117842286589.78,113104232492.8,130671967178.14,127878832655.96,42427650477.14,42021227456.58,30100850098932.94
2022-05-06,000985,4676.8468,4574.7768,4624.3511,4562.287,4580.5537,68009261339.0,706733849640.0,33342067030000.0,-2.0589321,-0.020589320999999997,-19703892586.71,98821319562.56,105644032340.45,92655720660.85,98029623177.51,112522237849.99,118341920104.65,39487557363.18,41175152400.68,29484950797099.52
2022-05-09,000985,4580.5537,4561.4561,4613.5204,4558.0122,4587.4413,59805176259.0,623921597503.0,33392186100000.0,0.1503661,0.001503661,15450480090.88,92814781073.19,81480154275.96,84658805059.31,80712058938.83,103527859282.0,102965788554.84,38616115229.24,39009078783.23,29551932687662.56
2022-05-10,000985,4587.4413,4523.8766,4660.5657,4511.9134,4651.7187,74492255889.0,792430439076.0,33860062220000.0,1.40116016,0.014011601600000001,60148074199.64,140100719010.66,104903442230.67,116957654591.66,101602078499.24,127418168201.92,119507646668.38,41741629437.22,40056929643.53,29978833281879.97
2022-05-11,000985,4651.7187,4654.4629,4789.6945,4654.1401,4703.8688,88858869802.0,1010354875332.0,34239768590000.0,1.12109316,0.0112109316,38786258673.41,188904279413.67,146471682057.65,133222064656.76,131203358076.45,133382490279.8,138402962410.19,40349102410.58,40993675543.11,30324370113533.03
2022-05-12,000985,4703.8688,4675.5231,4731.1357,4664.6371,4704.5158,71227842984.0,765280004699.0,34244585940000.0,0.01375464,0.0001375464,8243263607.16,124599338719.08,117644528701.6,105266052176.14,103602049728.87,117460664043.84,117674916594.56,39362060640.47,39523356947.34,30345382503507.78
2022-05-13,000985,4704.5158,4728.4854,4748.3773,4694.1121,4739.1925,68392599409.0,710602994890.0,34495942250000.0,0.73709392,0.007370939199999999,16596318418.37,122105973905.6,100919332857.95,95728980610.9,95405647329.12,108413855492.61,112253922958.81,37301718041.98,38375306486.84,30569431217614.37
2022-05-16,000985,4739.1925,4770.4438,4777.7554,4707.3886,4721.8011,71253169561.0,739806934465.0,34368718700000.0,-0.36696969,-0.0036696969,-13505871325.96,114132669594.77,113441851696.17,97701419717.51,103238309070.48,111190642292.06,118545129815.32,40082293241.35,41387605589.68,30460685720560.45
2022-05-17,000985,4721.8011,4723.7603,4759.9354,4692.2859,4759.935,67870554579.0,739552822440.0,34644503990000.0,0.80761343,0.0080761343,17258707129.14,126600648715.56,104071576549.95,101733130782.75,101760032353.07,111286632321.08,115536378968.47,38684397959.88,39678114778.64,30714656804042.27
2022-05-18,000985,4759.935,4765.8488,4790.8691,4733.1258,4755.4625,67417362443.0,723989611198.0,34612523530000.0,-0.09396137,-0.0009396137,1550187955.85,108980051919.17,105177445137.48,98340230359.23,99001305657.57,114292325216.64,116420859869.06,40955091737.47,40417900612.55,30700987390820.48
2022-05-19,000985,4755.4625,4687.8644,4778.5435,4680.5466,4778.5435,71244633369.0,756906939239.0,34780515680000.0,0.48535763,0.0048535763,42022000128.88,129795800053.76,101716139225.25,108403323259.47,98944449695.57,120101165534.86,116367565658.64,41031356232.83,40281490372.58,30873772863546.01
2022-05-20,000985,4778.5435,4799.5145,4857.2587,4799.2272,4857.2587,77342665884.0,865603931315.0,35352943070000.0,1.64726344,0.0164726344,48101176670.06,166558596421.49,126895211311.98,121799726739.08,114267809339.43,127080102651.24,126540451795.01,41261676856.97,40895453552.3,31375959405021.93
2022-05-23,000985,4857.2587,4865.2065,4870.945,4829.1901,4868.5237,73233004624.0,803918048884.0,35434940690000.0,0.23192094,0.0023192093999999997,14606951764.05,130223244438.18,120996459351.83,112509142007.94,108148353574.51,124998653108.71,123908863383.47,41443362780.53,41513774261.5,31480117855851.29
2022-05-24,000985,4868.5237,4868.0475,4868.5537,4714.1331,4714.1331,85903068162.0,926362253152.0,34311496180000.0,-3.17119952,-0.0317119952,-89031230133.3,131734110851.73,153985751947.36,116064324492.1,144356308356.26,128054361142.92,159651329414.27,42721533868.57,49612170770.73,30464514432031.26
2022-05-25,000985,4714.1331,4712.4957,4769.1358,4709.3564,4769.1358,67571926952.0,713535579969.0,34711832080000.0,1.16676171,0.011667617100000001,40435467829.52,113873395763.3,90131756720.66,103423685029.3,93654080876.31,118643829949.28,112795897456.92,40970656371.02,39894364229.49,30810364225183.11
2022-05-26,000985,4769.1358,4774.8286,4813.6862,4710.475,4792.1577,72952760963.0,771306433509.0,34879398590000.0,0.48272687,0.0048272687,18399620221.2,123132670276.64,103314343560.58,108838652341.78,107796002362.4,122028271077.22,123966525783.68,40792706689.08,41315808456.86,30962324404594.48
2022-05-27,000985,4792.1577,4817.2549,4844.4053,4764.7513,4795.2924,71529505891.0,760545838170.0,34902212770000.0,0.06541312,0.0006541312,3637377305.16,122735022050.79,104675267934.31,102632476725.79,105519216422.97,116745963064.64,126421547317.36,39906758930.13,41766811791.55,30991657495367.09
