TradingDay,index_code,prev_close,open_price,high_price,low_price,close_price,turnover_volume,turnover_value,change_pct,negotiable_mv,index_return
2021-03-04,000922.SH,4870.2766,4843.0489,4877.5395,4816.353,4832.9155,6048079450.0,61687155946.0,-0.76712481,116028090000.0,-0.0076712481
2021-03-05,000922.SH,4832.9155,4785.8276,4820.0757,4758.6038,4802.386,5513182917.0,55386318001.0,-0.63169944,115433830000.0,-0.0063169944
2021-03-08,000922.SH,4802.386,4829.8077,4860.4625,4758.052,4760.4053,5533891233.0,53508983763.0,-0.87416338,114424750000.0,-0.0087416338
2021-03-09,000922.SH,4760.4053,4754.9264,4798.3544,4647.0505,4721.3376,5823371627.0,57799975584.0,-0.82068012,113485690000.0,-0.0082068012
2021-03-10,000922.SH,4721.3376,4742.486,4753.7033,4691.1885,4696.0511,4171677514.0,42459288938.0,-0.53557915,112877880000.0,-0.0053557915
2021-03-11,000922.SH,4696.0511,4700.5062,4806.3252,4697.0699,4803.3034,4737853596.0,48950667469.0,2.28388273,115455880000.0,0.022838827300000003
2021-03-12,000922.SH,4803.3034,4813.3259,4852.6588,4788.2075,4843.1182,5437765663.0,55679336834.0,0.82890454,116412900000.0,0.0082890454
2021-03-15,000922.SH,4843.1182,4833.672,4884.2521,4813.7779,4854.5476,5396878885.0,52106630020.0,0.23599259,116687630000.0,0.0023599259
2021-03-16,000922.SH,4854.5476,4851.2453,4887.4044,4816.6708,4886.4327,4365267791.0,44920371443.0,0.65680889,117454040000.0,0.0065680889
2021-03-17,000922.SH,4886.4327,4873.8547,4873.8547,4826.9034,4863.2756,3760068705.0,38129995646.0,-0.47390605,116897420000.0,-0.0047390605
2021-03-18,000922.SH,4863.2756,4860.4769,4903.9499,4859.3149,4880.9697,3524314406.0,36002951065.0,0.36383091,117322730000.0,0.0036383091
2021-03-19,000922.SH,4880.9697,4836.367,4873.8321,4807.8175,4832.374,4745318419.0,46287739766.0,-0.99561569,116154640000.0,-0.0099561569
2021-03-22,000922.SH,4832.374,4834.6137,4900.6426,4834.6137,4898.5712,4055651616.0,41053860033.0,1.36986914,117745810000.0,0.0136986914
2021-03-23,000922.SH,4898.5712,4896.6797,4899.1425,4807.4598,4828.3428,3813839532.0,39062712079.0,-1.43365069,116057750000.0,-0.014336506899999999
2021-03-24,000922.SH,4828.3428,4805.3998,4820.9141,4741.1937,4753.1943,3771091627.0,39332716481.0,-1.55640358,114251420000.0,-0.0155640358
2021-03-25,000922.SH,4753.1943,4745.1063,4769.2186,4723.7357,4735.6196,3317551627.0,32618168319.0,-0.36974504,113828980000.0,-0.0036974504000000003
2021-03-26,000922.SH,4735.6196,4746.8584,4797.8308,4744.7358,4794.539,3773398139.0,36607859403.0,1.2441751,115245220000.0,0.012441751000000001
2021-03-29,000922.SH,4794.539,4817.0243,4855.1013,4795.0531,4848.197,4851310875.0,45719303558.0,1.11914826,116534980000.0,0.0111914826
2021-03-30,000922.SH,4848.197,4833.4187,4842.1203,4796.1896,4841.7385,3931607597.0,38752472171.0,-0.13321447,116379740000.0,-0.0013321447
2021-03-31,000922.SH,4841.7385,4836.7847,4836.7847,4796.7891,4827.1964,4451759028.0,42701289262.0,-0.30034873,116030190000.0,-0.0030034873
2021-04-01,000922.SH,4827.1964,4823.3384,4871.1846,4812.1405,4865.1097,3335260565.0,30217294063.0,0.78541035,116941510000.0,0.007854103500000001
2021-04-02,000922.SH,4865.1097,4864.8153,4866.4858,4826.8607,4836.8336,3393650045.0,32035138413.0,-0.58120169,116261840000.0,-0.0058120169
2021-04-06,000922.SH,4836.8336,4844.9661,4867.4712,4844.5281,4857.8954,2678338793.0,27934470247.0,0.43544603,116768100000.0,0.0043544603
2021-04-07,000922.SH,4857.8954,4855.7106,4900.6779,4837.2024,4899.5453,3722611681.0,37402940630.0,0.85736511,117769230000.0,0.008573651100000001
2021-04-08,000922.SH,4899.5453,4894.7192,4916.7341,4870.4068,4888.8475,3321348547.0,31489281494.0,-0.21834271,117512090000.0,-0.0021834271
2021-04-09,000922.SH,4888.8475,4885.8104,4903.3272,4865.1479,4893.5398,3048672028.0,29903899462.0,0.09597968,117624870000.0,0.0009597968
2021-04-12,000922.SH,4893.5398,4892.3815,4913.1155,4859.5003,4871.1468,3871637011.0,36472556459.0,-0.45760331,117086620000.0,-0.0045760331
2021-04-13,000922.SH,4871.1468,4859.8249,4861.4691,4821.6614,4828.8053,3169124398.0,30123659563.0,-0.86923063,116068870000.0,-0.008692306300000001
2021-04-14,000922.SH,4828.8053,4816.7731,4873.5104,4814.1516,4864.066,2961542597.0,30583516451.0,0.73021582,116916420000.0,0.0073021582
2021-04-15,000922.SH,4864.066,4860.0056,4871.6296,4839.7111,4869.2945,2826724855.0,31564072821.0,0.10749237,117042090000.0,0.0010749237
2021-04-16,000922.SH,4869.2945,4875.1589,4929.4132,4865.7255,4928.3477,2838715512.0,29042842120.0,1.21276707,118461540000.0,0.012127670699999999
2021-04-19,000922.SH,4928.3477,4918.4963,4963.2943,4908.7664,4958.2629,3587485532.0,40518686698.0,0.60700263,119180610000.0,0.0060700263
2021-04-20,000922.SH,4958.2629,4949.9047,4983.7214,4939.6427,4955.3885,3216319329.0,35393082243.0,-0.05797192,119111520000.0,-0.0005797192
2021-04-21,000922.SH,4955.3885,4938.9045,4962.7341,4915.9886,4950.1738,3113276827.0,33088891427.0,-0.10523292,118986170000.0,-0.0010523292
2021-04-22,000922.SH,4950.1738,4964.8636,4999.974,4958.6714,4971.0541,3375608654.0,32176097888.0,0.42180943,119488070000.0,0.0042180943
2021-04-23,000922.SH,4971.0541,4960.9517,4965.6965,4926.2778,4956.2111,3148106233.0,33503430602.0,-0.29858858,119131290000.0,-0.0029858858
2021-04-26,000922.SH,4956.2111,4964.8457,4982.9074,4919.308,4921.2913,3459614755.0,39825006873.0,-0.70456644,118291930000.0,-0.0070456644
2021-04-27,000922.SH,4921.2913,4918.96,4928.6956,4878.0896,4922.7051,2793358965.0,29053325488.0,0.02872823,118325910000.0,0.0002872823
2021-04-28,000922.SH,4922.7051,4912.1691,4953.0292,4892.4251,4952.5541,3046367592.0,31552626399.0,0.60635361,119043390000.0,0.0060635361
2021-04-29,000922.SH,4952.5541,4956.9329,4985.7892,4937.0334,4981.2588,3695412756.0,36331744560.0,0.57959387,119733360000.0,0.005795938699999999
2021-04-30,000922.SH,4981.2588,4962.3954,4969.0133,4932.3473,4956.5014,4633709996.0,43067077924.0,-0.49701092,119138270000.0,-0.0049701092
2021-05-06,000922.SH,4956.5014,4976.5749,5036.5186,4976.5749,5029.4069,4048907374.0,41322027987.0,1.47090647,120890680000.0,0.014709064700000002
2021-05-07,000922.SH,5029.4069,5042.5279,5078.3164,5005.4812,5037.8662,4516842539.0,45255898753.0,0.16819677,121094010000.0,0.0016819677
2021-05-10,000922.SH,5037.8662,5054.1753,5082.3499,5034.0832,5080.8989,4288198075.0,43127475422.0,0.85418505,122128380000.0,0.0085418505
2021-05-11,000922.SH,5080.8989,5042.1243,5042.1243,4950.2642,5033.7481,3703208472.0,36916449357.0,-0.92800115,120995030000.0,-0.009280011500000001
2021-05-12,000922.SH,5033.7481,5030.5828,5081.6264,5029.8486,5080.3761,3404193986.0,34511886484.0,0.92630777,122115810000.0,0.0092630777
2021-05-13,000922.SH,5080.3761,5045.163,5071.5409,5005.4896,5016.7159,3149108432.0,31648207461.0,-1.25306077,120585630000.0,-0.0125306077
2021-05-14,000922.SH,5016.7159,5034.6782,5068.1622,5023.6989,5051.4249,3853299253.0,39410749131.0,0.69186696,121419920000.0,0.0069186696
2021-05-17,000922.SH,5051.4249,5048.8959,5069.1251,5023.8567,5043.012,3748699642.0,38276038408.0,-0.16654509,121217700000.0,-0.0016654509
2021-05-18,000922.SH,5043.012,5040.2357,5070.9399,5033.0636,5070.8467,2840523531.0,28509118493.0,0.55194594,121886760000.0,0.005519459399999999
2021-05-19,000922.SH,5070.8467,5056.0135,5077.0624,5045.725,5068.8477,3362310707.0,34091808698.0,-0.03942142,121838710000.0,-0.0003942142
2021-05-20,000922.SH,5068.8477,5015.7751,5017.9481,4979.242,4994.9079,3702624239.0,36071148294.0,-1.45871023,120811210000.0,-0.014587102300000002
2021-05-21,000922.SH,4994.9079,5000.7561,5029.8677,4982.0951,5009.7341,3033588673.0,31324798759.0,0.29682629,121169810000.0,0.0029682629
2021-05-24,000922.SH,5009.7341,5016.5157,5051.6478,5010.7279,5042.4622,3260267004.0,32751683019.0,0.65329016,121961400000.0,0.006532901599999999
2021-05-25,000922.SH,5042.4622,5051.716,5109.8676,5033.7734,5105.8706,4813686279.0,50299815155.0,1.25748885,123495050000.0,0.0125748885
2021-05-26,000922.SH,5105.8706,5115.7582,5147.411,5102.1917,5136.1392,4467898562.0,47695727003.0,0.59281957,124226940000.0,0.0059281957
2021-05-27,000922.SH,5136.1392,5121.5125,5157.6415,5108.0201,5152.8065,3893932514.0,41535340268.0,0.32451029,124630070000.0,0.0032451028999999996
2021-05-28,000922.SH,5152.8065,5157.4922,5194.6003,5144.8172,5160.2055,4077593249.0,41532952663.0,0.14359165,124809030000.0,0.0014359165
2021-05-31,000922.SH,5160.2055,5180.3795,5205.5427,5131.3749,5204.7303,4301909765.0,42629752945.0,0.86284936,125885950000.0,0.0086284936
2021-06-01,000922.SH,5204.7303,5199.2331,5238.2669,5152.2351,5236.0795,4289680749.0,43294911272.0,0.60232132,126644180000.0,0.0060232132
2021-06-02,000922.SH,5236.0795,5240.3097,5240.3097,5180.7548,5209.298,4373949652.0,42478956450.0,-0.51148001,125996420000.0,-0.0051148001
2021-06-03,000922.SH,5209.298,5202.4257,5250.2453,5193.8846,5205.2785,4288155848.0,41192710275.0,-0.07716011,125892990000.0,-0.0007716011
2021-06-04,000922.SH,5205.2785,5171.5532,5205.7045,5145.9214,5179.9914,3833598841.0,39706223414.0,-0.48579725,125281410000.0,-0.0048579725
2021-06-07,000922.SH,5179.9914,5178.2565,5189.0104,5147.8364,5170.731,3699278763.0,35247664745.0,-0.1787725,125057440000.0,-0.001787725
2021-06-08,000922.SH,5170.731,5177.2914,5186.3095,5131.8944,5142.3618,3724060820.0,35916022250.0,-0.5486497,124371310000.0,-0.005486497
2021-06-09,000922.SH,5142.3618,5145.4816,5176.3415,5134.2448,5157.3776,3849518596.0,36290770896.0,0.29200201,124734480000.0,0.0029200200999999998
2021-06-10,000922.SH,5157.3776,5154.8903,5198.6178,5142.1211,5169.6907,3911037486.0,38637516357.0,0.2387473,125032280000.0,0.0023874729999999998
2021-06-11,000922.SH,5169.6907,5174.7163,5184.2411,5145.0452,5147.6327,4584562911.0,45918452437.0,-0.4266793,124498790000.0,-0.004266793
2021-06-15,000922.SH,5147.6327,5167.9391,5172.1035,5089.101,5105.4489,4362184429.0,44400644334.0,-0.8194796,124540700000.0,-0.008194795999999999
2021-06-16,000922.SH,5105.4489,5100.4982,5107.703,5032.4777,5038.7454,3591194990.0,36496992486.0,-1.30651587,122913550000.0,-0.0130651587
2021-06-17,000922.SH,5038.7454,5032.2973,5061.3883,5014.8385,5029.8193,3544513813.0,32976226762.0,-0.17714926,122695820000.0,-0.0017714926
2021-06-18,000922.SH,5029.8193,5031.3108,5031.5809,4983.0628,5009.934,3708509687.0,39172142545.0,-0.3953482,122210740000.0,-0.0039534819999999995
2021-06-21,000922.SH,5009.934,5006.2829,5041.4187,4987.8612,5036.6107,3791946663.0,39816527436.0,0.53247608,122861480000.0,0.0053247608
2021-06-22,000922.SH,5036.6107,5045.8023,5101.4432,5040.7172,5096.1971,3802792832.0,40161773344.0,1.18306543,124315010000.0,0.0118306543
2021-06-23,000922.SH,5096.1971,5116.7307,5180.1766,5095.8222,5168.7381,3771228349.0,39842504082.0,1.42343396,126084560000.0,0.014234339600000001
2021-06-24,000922.SH,5168.7381,5178.4643,5188.2023,5133.8218,5163.1286,3417555024.0,34273834849.0,-0.10852746,125947720000.0,-0.0010852746
2021-06-25,000922.SH,5163.1286,5163.2383,5199.6319,5145.4552,5185.6348,3653156591.0,38626690632.0,0.43590237,126496730000.0,0.0043590237
2021-06-28,000922.SH,5185.6348,5154.7485,5167.0294,5131.7754,5143.8309,3571986575.0,39773826955.0,-0.80614817,125476980000.0,-0.008061481700000001
2021-06-29,000922.SH,5143.8309,5142.3545,5162.5189,5113.5611,5136.9878,3757369803.0,38907983783.0,-0.13303509,125310050000.0,-0.0013303509
2021-06-30,000922.SH,5136.9878,5137.5842,5163.8948,5124.9093,5153.3965,3671691647.0,35946569490.0,0.3194226,125710320000.0,0.003194226
2021-07-01,000922.SH,5153.3965,5151.2758,5185.7391,5123.2474,5129.8208,3778632668.0,41620966529.0,-0.45747887,125135220000.0,-0.0045747887
2021-07-02,000922.SH,5129.8208,5112.1874,5118.0177,5087.4422,5095.1268,3794745781.0,41044753988.0,-0.67631992,124288910000.0,-0.006763199199999999
2021-07-05,000922.SH,5095.1268,5105.8618,5121.3313,5076.9969,5102.9435,3449178610.0,35304827756.0,0.15341522,124479580000.0,0.0015341521999999998
2021-07-06,000922.SH,5102.9435,5102.505,5111.2705,5044.6176,5093.2563,3555037048.0,37487534271.0,-0.18983553,124100110000.0,-0.0018983553000000001
2021-07-07,000922.SH,5093.2563,5068.0598,5100.2161,5049.4611,5097.0188,3015977198.0,30953639738.0,0.07387219,124191790000.0,0.0007387219
2021-07-08,000922.SH,5097.0188,5087.5635,5087.7176,4995.7624,4999.3961,3880824940.0,42733595366.0,-1.91529017,122680570000.0,-0.0191529017
2021-07-09,000922.SH,4999.3961,4984.7202,5043.1887,4969.9013,5041.7975,3647172065.0,37989321246.0,0.84813044,123721060000.0,0.0084813044
2021-07-12,000922.SH,5041.7975,5066.6868,5104.0164,5058.0778,5077.1501,4492297663.0,44834815711.0,0.7011904,124588580000.0,0.007011904
2021-07-13,000922.SH,5077.1501,5079.1655,5113.8367,5059.4048,5110.6191,4032122255.0,38197674046.0,0.6592084,125409880000.0,0.006592084000000001
2021-07-14,000922.SH,5110.6191,5106.5196,5113.8021,5075.3197,5076.1542,4240764123.0,43617322790.0,-0.67437818,124564140000.0,-0.0067437818
2021-07-15,000922.SH,5076.1542,5065.3949,5104.9469,5030.024,5102.5826,3896587363.0,41062068342.0,0.52063824,125212670000.0,0.0052063824
2021-07-16,000922.SH,5102.5826,5089.8786,5135.2904,5080.6691,5107.8824,3629268415.0,35659517319.0,0.10386505,125342720000.0,0.0010386505
2021-07-19,000922.SH,5107.8824,5118.1662,5126.288,5083.2799,5096.5915,3672931663.0,35154915265.0,-0.22104855,125065650000.0,-0.0022104855
2021-07-20,000922.SH,5096.5915,5059.1393,5081.1055,5034.8878,5079.3166,3126936983.0,30227538120.0,-0.33895006,124641480000.0,-0.0033895006
2021-07-21,000922.SH,5079.3166,5099.734,5119.3371,5065.7496,5078.7577,3569765544.0,36859017311.0,-0.01100345,124627770000.0,-0.00011003449999999999
2021-07-22,000922.SH,5078.7577,5092.9786,5138.0956,5080.6512,5134.3525,3959151264.0,42925268929.0,1.09465352,125992010000.0,0.010946535200000001
2021-07-23,000922.SH,5134.3525,5126.6966,5135.7404,5046.1014,5054.1009,4119754371.0,42135270163.0,-1.56303253,124022710000.0,-0.0156303253
2021-07-26,000922.SH,5054.1009,5059.0034,5060.8443,4914.1042,4951.1313,4615551360.0,47867093608.0,-2.03734753,121495940000.0,-0.0203734753
2021-07-27,000922.SH,4951.1313,4949.2304,4982.8906,4803.4369,4803.4369,4883764331.0,48899293984.0,-2.98304349,117871660000.0,-0.0298304349
2021-07-28,000922.SH,4803.4369,4778.3489,4802.4474,4696.0353,4750.0305,4545964765.0,43941064385.0,-1.11183723,116561120000.0,-0.011118372299999998
2021-07-29,000922.SH,4750.0305,4796.3566,4813.7334,4766.3205,4799.0508,3772545324.0,37784697970.0,1.03199969,117764030000.0,0.0103199969
2021-07-30,000922.SH,4799.0508,4817.9041,4862.1527,4787.2238,4858.4323,3971771401.0,38492441806.0,1.23735927,119221200000.0,0.0123735927
2021-08-02,000922.SH,4858.4323,4835.4348,4878.5748,4779.3054,4870.7121,5021102407.0,51954598250.0,0.25275231,119522530000.0,0.0025275231
2021-08-03,000922.SH,4870.7121,4847.7345,4870.1411,4806.0868,4812.4302,4120623457.0,45132120693.0,-1.19657863,118092350000.0,-0.011965786300000001
2021-08-04,000922.SH,4812.4302,4823.7764,4889.8135,4819.1446,4886.6957,3488078198.0,37444382054.0,1.5432016,119914750000.0,0.015432016
2021-08-05,000922.SH,4886.6957,4880.8798,4914.4445,4838.5479,4856.8873,3788322948.0,41260401393.0,-0.60999092,119183280000.0,-0.0060999092
2021-08-06,000922.SH,4856.8873,4859.1112,4883.8019,4831.7116,4882.5564,3104504472.0,34406380831.0,0.52850928,119813180000.0,0.005285092799999999
2021-08-09,000922.SH,4882.5564,4875.6453,4953.2671,4862.352,4950.7131,4514131248.0,50736654817.0,1.39592243,121485680000.0,0.0139592243
2021-08-10,000922.SH,4950.7131,4940.2876,4959.3887,4928.0524,4959.3887,3829325720.0,43230386300.0,0.1752394,121698570000.0,0.001752394
2021-08-11,000922.SH,4959.3887,4973.7418,5040.314,4973.7418,5036.9275,5361532169.0,55158456857.0,1.56347495,123601300000.0,0.0156347495
2021-08-12,000922.SH,5036.9275,5032.0879,5108.9005,5016.4848,5101.5779,3937269886.0,45894266789.0,1.2835285,125187750000.0,0.012835285
2021-08-13,000922.SH,5101.5779,5097.6996,5130.1274,5088.7476,5108.1028,3599988501.0,43914367723.0,0.12789964,125347870000.0,0.0012789964
2021-08-16,000922.SH,5108.1028,5118.7409,5144.4119,5091.9807,5108.3711,4086499967.0,46148902360.0,0.00525244,125354450000.0,5.2524399999999995e-05
2021-08-17,000922.SH,5108.3711,5101.5869,5128.3304,5001.1885,5011.6733,4674247156.0,49420715028.0,-1.89292826,122981580000.0,-0.0189292826
2021-08-18,000922.SH,5011.6733,5018.2171,5051.208,5008.2129,5043.6715,4471791714.0,48739829956.0,0.63847338,123766790000.0,0.0063847337999999995
2021-08-19,000922.SH,5043.6715,5021.0004,5033.6801,4975.5633,5014.928,4047803774.0,43225130690.0,-0.56989239,123061450000.0,-0.005698923900000001
2021-08-20,000922.SH,5014.928,5012.1724,5032.8968,4959.1787,5022.0882,4065579225.0,44972750754.0,0.14277772,123237150000.0,0.0014277772
2021-08-23,000922.SH,5022.0882,5047.8784,5088.4801,5047.8784,5080.2207,3514388385.0,38976961898.0,1.15753642,124663670000.0,0.0115753642
2021-08-24,000922.SH,5080.2207,5099.3188,5141.5499,5088.3677,5122.6226,3654878069.0,40279677448.0,0.83464681,125704170000.0,0.008346468099999999
2021-08-25,000922.SH,5122.6226,5130.6349,5186.7082,5110.4003,5184.7879,3418239569.0,36698100871.0,1.21354441,127229640000.0,0.012135444099999998
2021-08-26,000922.SH,5184.7879,5191.9804,5237.3756,5186.6552,5205.1769,4109080831.0,44845102864.0,0.39324656,127729970000.0,0.003932465600000001
2021-08-27,000922.SH,5205.1769,5189.2968,5242.1002,5177.7214,5240.6388,4043236356.0,45903507450.0,0.68128136,128600170000.0,0.006812813599999999
2021-08-30,000922.SH,5240.6388,5241.3901,5277.1939,5230.8198,5271.5155,5205090459.0,58040858765.0,0.58917817,129357860000.0,0.005891781699999999
2021-08-31,000922.SH,5271.5155,5261.2606,5385.9776,5256.4195,5385.9776,5377171837.0,57324938422.0,2.17133194,132166650000.0,0.0217133194
2021-09-01,000922.SH,5385.9776,5408.2041,5436.9212,5303.2039,5361.02,7241002519.0,73340100663.0,-0.46338106,131554210000.0,-0.0046338106
2021-09-02,000922.SH,5361.02,5350.5538,5452.6899,5347.1387,5448.119,5704203620.0,58446706450.0,1.62467217,133691530000.0,0.0162467217
2021-09-03,000922.SH,5448.119,5428.3347,5497.3541,5399.9517,5431.9273,5561231298.0,54924027664.0,-0.29719799,133294210000.0,-0.0029719799000000003
2021-09-06,000922.SH,5431.9273,5457.3896,5497.4058,5415.2572,5482.7048,5401169728.0,54750014574.0,0.93479712,134540240000.0,0.009347971200000001
2021-09-07,000922.SH,5482.7048,5499.4547,5597.9293,5483.7649,5592.5496,5838740023.0,57435616917.0,2.00347828,137235720000.0,0.020034782799999998
2021-09-08,000922.SH,5592.5496,5583.2156,5666.6592,5576.2905,5639.6195,5776480573.0,56213012798.0,0.84165369,138390770000.0,0.0084165369
2021-09-09,000922.SH,5639.6195,5650.1254,5749.3702,5620.7701,5746.5065,6606827202.0,64187665445.0,1.89528744,141013670000.0,0.0189528744
2021-09-10,000922.SH,5746.5065,5733.267,5770.0588,5667.5005,5668.778,7235219427.0,74574671618.0,-1.35262181,139106290000.0,-0.013526218100000001
2021-09-13,000922.SH,5668.778,5675.1271,5786.1845,5670.771,5772.5134,5987573496.0,66305043924.0,1.82994289,141651860000.0,0.0182994289
2021-09-14,000922.SH,5772.5134,5764.6408,5775.268,5658.4828,5670.9439,6557460975.0,67533369091.0,-1.75953684,139159440000.0,-0.0175953684
2021-09-15,000922.SH,5670.9439,5659.7999,5728.7294,5645.7314,5687.3106,4945978241.0,55136475139.0,0.28860628,139561060000.0,0.0028860628
