TradingDay,index_code,prev_close,open_price,high_price,low_price,close_price,turnover_volume,turnover_value,change_pct,negotiable_mv,index_return
2021-05-10,000985,5445.0913,5451.8331,5470.283,5416.9893,5454.5386,69541113816.0,782660835921.0,0.17350122,34384782940000.0,0.0017350122
2021-05-11,000985,5454.5386,5418.4781,5484.2802,5376.3377,5473.0722,68169184908.0,766831425556.0,0.33978309,34501742920000.0,0.0033978309
2021-05-12,000985,5473.0722,5453.272,5516.1919,5451.3218,5511.4702,61159888611.0,688596410581.0,0.70158037,34744074390000.0,0.0070158037
2021-05-13,000985,5511.4702,5458.2456,5499.1316,5448.6509,5460.0805,64372216446.0,725319764123.0,-0.93241364,34420306110000.0,-0.0093241364
2021-05-14,000985,5460.0805,5475.0836,5562.7297,5449.506,5562.1592,67519427640.0,820651656858.0,1.8695457,35063820060000.0,0.018695457
2021-05-17,000985,5562.1592,5562.2245,5638.4029,5562.0741,5611.832,64073431864.0,842349867230.0,0.89304887,35378372580000.0,0.0089304887
2021-05-18,000985,5611.832,5613.2084,5622.8566,5586.8019,5622.2737,54283431076.0,677149695898.0,0.1860658,35445180710000.0,0.001860658
2021-05-19,000985,5622.2737,5606.8369,5626.7575,5586.9026,5612.1951,55977020209.0,706662144863.0,-0.179262,35381797810000.0,-0.00179262
2021-05-20,000985,5612.1951,5597.2069,5632.1525,5580.0827,5614.1626,62976897139.0,775361671284.0,0.03505758,35396199800000.0,0.0003505758
2021-05-21,000985,5614.1626,5625.8981,5640.2258,5572.6095,5582.6059,56723428923.0,723932281191.0,-0.56209095,35196736670000.0,-0.0056209095
2021-05-24,000985,5582.6059,5584.7601,5611.1166,5553.9355,5611.1166,58596432983.0,752756051702.0,0.51070594,35382189760000.0,0.0051070594
2021-05-25,000985,5611.1166,5618.4159,5740.5707,5614.1179,5736.1304,65924513078.0,906794170604.0,2.22796653,36171845880000.0,0.022279665299999998
2021-05-26,000985,5736.1304,5742.1098,5762.5983,5733.3986,5744.1603,67482232333.0,867381380970.0,0.1399881,36222478730000.0,0.001399881
2021-05-27,000985,5744.1603,5737.5838,5799.6401,5721.7765,5776.2073,63600510366.0,836000164438.0,0.55790574,36421914100000.0,0.0055790574
2021-05-28,000985,5776.2073,5779.6225,5803.709,5737.0538,5764.9983,68564630516.0,903982295587.0,-0.19405467,36351684860000.0,-0.0019405467
2021-05-31,000985,5764.9983,5769.5049,5809.3678,5747.9326,5809.3676,64721286100.0,898773001379.0,0.76963249,36631249940000.0,0.0076963249
2021-06-01,000985,5809.3676,5798.7881,5826.8726,5752.6594,5825.5946,68978850209.0,928438982415.0,0.27932472,36733406390000.0,0.0027932472
2021-06-02,000985,5825.5946,5828.2621,5831.9343,5745.6557,5767.1111,68428235916.0,886068010992.0,-1.00390611,36364766180000.0,-0.0100390611
2021-06-03,000985,5767.1111,5763.5778,5801.6502,5740.7292,5740.7292,66149993858.0,835676465799.0,-0.45745434,36197854610000.0,-0.0045745434000000005
2021-06-04,000985,5740.7292,5715.8824,5810.8026,5708.8135,5768.971,62613729590.0,828657150140.0,0.49195492,36376222620000.0,0.0049195492000000006
2021-06-07,000985,5768.971,5775.2089,5780.3496,5746.4346,5780.222,60553116469.0,842033573887.0,0.19502611,36448404330000.0,0.0019502611
2021-06-08,000985,5780.222,5780.0224,5815.314,5708.7688,5739.3911,62373835527.0,873010035145.0,-0.70638982,36190932560000.0,-0.007063898199999999
2021-06-09,000985,5739.3911,5733.1038,5762.412,5719.9113,5747.4571,60399988062.0,777184078829.0,0.14053756,36241799670000.0,0.0014053756000000001
2021-06-10,000985,5747.4571,5745.587,5814.3116,5739.5081,5797.1855,66444948995.0,893708756878.0,0.86522438,36557570830000.0,0.0086522438
2021-06-11,000985,5797.1855,5803.8384,5804.2296,5751.2841,5755.7328,73782210999.0,1000279038312.0,-0.71504871,36295650490000.0,-0.0071504871
2021-06-15,000985,5755.7328,5753.4932,5758.9563,5675.9801,5699.5462,65514314477.0,908063491239.0,-0.976185,38540335130000.0,-0.009761849999999999
2021-06-16,000985,5699.5462,5694.7374,5695.1465,5593.6301,5598.9779,59950376594.0,844018773908.0,-1.76449662,37860295160000.0,-0.0176449662
2021-06-17,000985,5598.9779,5593.128,5649.919,5593.128,5643.38,56512465630.0,811575067017.0,0.79303939,38160541560000.0,0.0079303939
2021-06-18,000985,5643.38,5643.9619,5684.7864,5627.0125,5669.4488,62813255545.0,929605745473.0,0.46193593,38336491360000.0,0.0046193593
2021-06-21,000985,5669.4488,5655.2048,5710.9689,5634.7921,5690.6488,62166463417.0,932896619189.0,0.37393406,38478413050000.0,0.0037393406
2021-06-22,000985,5690.6488,5705.5709,5727.2164,5684.5946,5725.3005,65104284103.0,922800521767.0,0.60892354,38712084150000.0,0.0060892354
2021-06-23,000985,5725.3005,5729.1886,5774.1933,5713.6245,5760.1769,64977364816.0,983653915978.0,0.60916279,38947929480000.0,0.0060916278999999995
2021-06-24,000985,5760.1769,5766.9208,5767.3909,5725.483,5745.7568,62398337195.0,900021158312.0,-0.25034127,38850284270000.0,-0.0025034127000000002
2021-06-25,000985,5745.7568,5747.982,5822.8464,5745.118,5812.0835,65462320391.0,955203403587.0,1.15435968,39296482910000.0,0.0115435968
2021-06-28,000985,5812.0835,5822.2954,5844.6022,5812.6499,5839.2722,60944542991.0,921818460147.0,0.4677961,39493267260000.0,0.004677961
2021-06-29,000985,5839.2722,5842.8173,5842.8173,5782.1375,5785.4997,59695977473.0,906988424824.0,-0.92087675,39125312550000.0,-0.0092087675
2021-06-30,000985,5785.4997,5787.2492,5838.0108,5781.482,5834.1879,54752047414.0,850591547445.0,0.84155566,39455123210000.0,0.0084155566
2021-07-01,000985,5834.1879,5849.0476,5850.7883,5785.6251,5801.888,60548289363.0,928015399438.0,-0.55363147,39236970790000.0,-0.0055363147
2021-07-02,000985,5801.888,5766.9877,5766.9877,5679.4706,5687.291,57763086439.0,919882083432.0,-1.97516739,38462139250000.0,-0.0197516739
2021-07-05,000985,5687.291,5687.898,5724.834,5675.5464,5720.7393,58801670408.0,927218709468.0,0.58812359,38689318440000.0,0.0058812359
2021-07-06,000985,5720.7393,5726.8072,5739.5796,5645.2889,5710.2377,63091060399.0,1021266029837.0,-0.18357068,38613719210000.0,-0.0018357068000000002
2021-07-07,000985,5710.2377,5676.7258,5787.9213,5665.2631,5781.4765,62288124223.0,953955779967.0,1.24756278,39094829010000.0,0.0124756278
2021-07-08,000985,5781.4765,5792.8316,5799.5493,5740.6417,5748.9753,70396873743.0,1095122267247.0,-0.56216089,38876285600000.0,-0.0056216089
2021-07-09,000985,5748.9753,5721.8843,5765.5048,5666.3102,5752.113,68556305024.0,1031880454861.0,0.05457842,38898698970000.0,0.0005457842000000001
2021-07-12,000985,5752.113,5793.3056,5859.4178,5767.4783,5839.8959,80647822263.0,1222427718597.0,1.52609832,39498647400000.0,0.0152609832
2021-07-13,000985,5839.8959,5835.3202,5861.3765,5824.1273,5861.0727,75638624676.0,1123850170694.0,0.3626229,39640942230000.0,0.0036262290000000003
2021-07-14,000985,5861.0727,5846.5764,5851.6677,5791.9582,5798.9801,77356007752.0,1123256076757.0,-1.05940675,39220965590000.0,-0.0105940675
2021-07-15,000985,5798.9801,5782.6234,5845.8857,5747.4361,5845.1459,74847226551.0,1079274584211.0,0.79610206,39533329680000.0,0.0079610206
2021-07-16,000985,5845.1459,5835.6705,5851.5359,5792.4679,5795.5313,73451582232.0,1089263856407.0,-0.84881714,39198102320000.0,-0.0084881714
2021-07-19,000985,5795.5313,5786.0841,5807.2014,5747.996,5798.3069,69732796503.0,1038400112997.0,0.04789207,39217632210000.0,0.0004789207
2021-07-20,000985,5798.3069,5755.7918,5807.4924,5751.3709,5805.9297,61510458444.0,893947996159.0,0.13146596,39269488280000.0,0.0013146596
2021-07-21,000985,5805.9297,5824.4666,5890.0981,5824.4666,5875.6775,73108655096.0,1129592737839.0,1.20132009,39741240440000.0,0.0120132009
2021-07-22,000985,5875.6775,5883.3357,5898.9877,5863.0752,5898.5265,80292728809.0,1203733354437.0,0.3888743,39896292470000.0,0.003888743
2021-07-23,000985,5898.5265,5892.7877,5892.7877,5818.6945,5833.6449,89508235061.0,1276934473419.0,-1.09996285,39457365020000.0,-0.0109996285
2021-07-26,000985,5833.6449,5814.2417,5814.2417,5607.8825,5694.9198,87677191604.0,1314829039066.0,-2.37801756,38520784630000.0,-0.023780175599999998
2021-07-27,000985,5694.9198,5696.6999,5730.1867,5517.6481,5517.6481,91475077475.0,1407905151407.0,-3.11280415,37321095060000.0,-0.031128041500000002
2021-07-28,000985,5517.6481,5469.8355,5532.9387,5370.3916,5481.8945,80019388697.0,1168260227897.0,-0.64798623,37080484670000.0,-0.0064798623
2021-07-29,000985,5481.8945,5575.217,5629.0751,5550.3503,5618.9424,72008051212.0,1150196561630.0,2.50000981,38006570280000.0,0.0250000981
2021-07-30,000985,5618.9424,5603.6017,5621.3509,5550.2139,5607.7476,78677578714.0,1231492408270.0,-0.19923322,37930848350000.0,-0.0019923322
2021-08-02,000985,5607.7476,5598.859,5727.72,5577.179,5727.72,86478865705.0,1398265839385.0,2.13940442,38742581670000.0,0.0213940442
2021-08-03,000985,5727.72,5705.218,5747.0812,5683.0993,5699.8084,83637442070.0,1306189277243.0,-0.48730734,38553731130000.0,-0.0048730734
2021-08-04,000985,5699.8084,5691.4231,5780.8429,5686.3996,5780.6158,73308014042.0,1191855510397.0,1.41772134,39100062890000.0,0.0141772134
2021-08-05,000985,5780.6158,5753.3219,5786.4406,5722.1436,5748.7541,75248110436.0,1182129159131.0,-0.55118176,38884621510000.0,-0.0055118176
2021-08-06,000985,5748.7541,5751.82,5755.1004,5698.7638,5738.1969,71278569408.0,1119720744592.0,-0.18364327,38814613560000.0,-0.0018364327
2021-08-09,000985,5738.1969,5708.2886,5797.7636,5697.2708,5785.8298,73427453770.0,1152794568287.0,0.83010222,39137308630000.0,0.0083010222
2021-08-10,000985,5785.8298,5775.5122,5837.2584,5761.1998,5837.2584,74415484874.0,1209976865514.0,0.88887164,39484154250000.0,0.0088887164
2021-08-11,000985,5837.2584,5833.1168,5858.0334,5817.7786,5841.8049,79933620628.0,1162813229342.0,0.07788759,39514907500000.0,0.0007788759
2021-08-12,000985,5841.8049,5825.5092,5850.8007,5798.1351,5824.1754,80594861854.0,1177589088193.0,-0.30178173,39395979740000.0,-0.0030178173000000004
2021-08-13,000985,5824.1754,5802.4452,5855.0619,5775.022,5804.7324,79111839177.0,1168145785427.0,-0.33383267,39264737190000.0,-0.0033383266999999998
2021-08-16,000985,5804.7324,5794.5314,5819.4497,5768.1111,5779.8252,78363366156.0,1132600156706.0,-0.42908438,39095259580000.0,-0.0042908438
2021-08-17,000985,5779.8252,5774.2672,5798.9666,5631.0197,5646.55,84429146630.0,1183458709161.0,-2.30586904,38193589720000.0,-0.0230586904
2021-08-18,000985,5646.55,5645.6495,5710.7117,5630.6715,5703.6281,75801632939.0,1079727321104.0,1.0108491,38578073350000.0,0.010108490999999999
2021-08-19,000985,5703.6281,5693.3806,5724.3511,5646.0483,5694.725,75619079555.0,1093661060850.0,-0.15609538,38517854710000.0,-0.0015609538
2021-08-20,000985,5694.725,5654.3974,5678.061,5566.7366,5626.2403,72224086783.0,1120879701692.0,-1.2025989,38055067990000.0,-0.012025988999999999
2021-08-23,000985,5626.2403,5644.3507,5739.5121,5642.8581,5730.8049,78759145591.0,1192683380712.0,1.85851642,38762546440000.0,0.0185851642
2021-08-24,000985,5730.8049,5737.7854,5800.898,5730.141,5786.1531,85528327222.0,1272855767403.0,0.96580151,39114249630000.0,0.0096580151
2021-08-25,000985,5786.1531,5786.2015,5816.8131,5763.6876,5816.8131,82756441557.0,1182517999107.0,0.52988574,39321590780000.0,0.0052988574
2021-08-26,000985,5816.8131,5813.2341,5813.2341,5730.1863,5733.4157,91637017891.0,1245669193720.0,-1.4337301,38760581150000.0,-0.014337301
2021-08-27,000985,5733.4157,5719.1854,5773.8428,5712.6946,5757.1462,86808686001.0,1222942758142.0,0.41389812,38922293350000.0,0.0041389812
2021-08-30,000985,5757.1462,5774.7453,5795.931,5735.0341,5762.8429,96767583099.0,1444289301603.0,0.09895007,38961071050000.0,0.0009895007
2021-08-31,000985,5762.8429,5751.9244,5759.3808,5686.9789,5759.2564,95938786510.0,1361712421150.0,-0.06223491,38938398240000.0,-0.0006223490999999999
2021-09-01,000985,5759.2564,5762.2159,5794.8988,5672.7176,5761.8693,116609483500.0,1581645049191.0,0.0453687,38956057260000.0,0.000453687
2021-09-02,000985,5761.8693,5750.122,5798.9529,5747.6097,5798.4843,99293907674.0,1317876275615.0,0.63547085,39203611220000.0,0.0063547085
2021-09-03,000985,5798.4843,5806.9683,5826.6538,5747.3523,5767.876,109912993748.0,1446929254582.0,-0.52786726,38996668640000.0,-0.005278672599999999
2021-09-06,000985,5767.876,5770.6487,5867.8908,5763.8838,5861.8134,96176428380.0,1318000494124.0,1.62863071,39631933710000.0,0.016286307099999998
2021-09-07,000985,5861.8134,5861.3018,5950.2514,5845.6019,5943.952,98562494007.0,1291552247802.0,1.40124897,40190497120000.0,0.014012489699999998
2021-09-08,000985,5943.952,5942.7731,5969.044,5919.3008,5943.7554,109001180856.0,1357391825332.0,-0.00330756,40192008370000.0,-3.30756e-05
2021-09-09,000985,5943.7554,5930.8287,5954.5241,5906.1745,5954.4153,107567390924.0,1324416060256.0,0.17934621,40263913190000.0,0.0017934621
2021-09-10,000985,5954.4153,5948.955,6001.1264,5934.3101,5980.3584,111147685444.0,1430235706162.0,0.43569517,40438991260000.0,0.0043569517
2021-09-13,000985,5980.3584,5978.5267,5999.1821,5950.2627,5981.7623,101501606698.0,1355532807725.0,0.02347518,40443655830000.0,0.00023475179999999998
2021-09-14,000985,5981.7623,5975.4331,6014.3686,5909.1851,5920.5741,104903148111.0,1400271010361.0,-1.0229126,40030861280000.0,-0.010229126
2021-09-15,000985,5920.5741,5906.4043,5936.651,5880.5999,5910.0093,89941438438.0,1248245320168.0,-0.17844215,39959413800000.0,-0.0017844215
2021-09-16,000985,5910.0093,5913.7754,5931.646,5807.101,5807.1013,102499945628.0,1365467104496.0,-1.74124938,39264583620000.0,-0.017412493799999998
2021-09-17,000985,5807.1013,5792.8547,5833.1728,5749.4438,5827.8096,92416917803.0,1231644522902.0,0.35660304,39405384260000.0,0.0035660303999999997
2021-09-22,000985,5827.8096,5743.0042,5828.4386,5736.7391,5824.6654,81663691904.0,1053549456342.0,-0.05395166,39387323260000.0,-0.0005395166
2021-09-23,000985,5824.6654,5861.6245,5884.2275,5842.4691,5854.0768,95960398587.0,1219918049151.0,0.50494574,39585829830000.0,0.0050494574
2021-09-24,000985,5854.0768,5845.4103,5871.9669,5801.2656,5807.9642,90655663562.0,1180171281920.0,-0.78770063,39266604370000.0,-0.0078770063
